# N=1024, Tmax=16384, anz=10
  0.673469   16385.00   0.895020   0.834961   0.790039   0.736816   0.713379   0.685547   0.670898   0.664551   0.646973   0.650879   0.649414   0.639160   0.639648   0.653809   0.672363 
  0.675510   16385.00   0.893066   0.845703   0.788574   0.748047   0.711914   0.684082   0.658691   0.653809   0.666016   0.661621   0.671875   0.661621   0.668457   0.656250   0.657227 
  0.677551   16385.00   0.902832   0.848633   0.785645   0.745605   0.702148   0.684570   0.672852   0.654785   0.675293   0.667969   0.672363   0.669922   0.664551   0.663086   0.669922 
  0.679592   16385.00   0.896484   0.847168   0.798340   0.746582   0.716797   0.689453   0.699219   0.681641   0.681152   0.675781   0.673828   0.676758   0.686523   0.679199   0.699707 
  0.681633   16385.00   0.898438   0.853027   0.799805   0.755371   0.719238   0.705078   0.702148   0.694824   0.697266   0.702637   0.693848   0.686523   0.689941   0.695312   0.693848 
  0.683673   16385.00   0.893066   0.845215   0.804199   0.764648   0.729492   0.704102   0.713867   0.691895   0.706543   0.699707   0.702148   0.685059   0.691895   0.689941   0.703125 
  0.685714   16385.00   0.909180   0.855469   0.811035   0.750977   0.728516   0.723633   0.697754   0.705566   0.708984   0.704102   0.709961   0.712891   0.694336   0.709473   0.705078 
  0.687755   16385.00   0.904297   0.855957   0.810547   0.767578   0.734863   0.715332   0.716797   0.714844   0.713867   0.704590   0.719727   0.710449   0.719727   0.714844   0.708008 
  0.689796   16385.00   0.906250   0.861816   0.814453   0.773438   0.733398   0.737305   0.732910   0.728516   0.735352   0.724609   0.721680   0.732422   0.730469   0.728516   0.726074 
  0.691837   16385.00   0.905762   0.863770   0.808594   0.775391   0.748047   0.726074   0.730957   0.747559   0.734375   0.720703   0.731934   0.748047   0.727051   0.729004   0.746094 
  0.693878   16385.00   0.907715   0.860352   0.812988   0.773926   0.753418   0.745117   0.745117   0.736816   0.744629   0.739258   0.739258   0.742188   0.745605   0.736328   0.726074 
  0.695918   16385.00   0.912109   0.858398   0.817871   0.788574   0.762207   0.750000   0.751953   0.741699   0.753418   0.744629   0.752441   0.744141   0.733398   0.767090   0.751953 
  0.697959   16385.00   0.905273   0.863770   0.822754   0.785645   0.759277   0.758789   0.761719   0.758789   0.752441   0.747559   0.752441   0.737305   0.750488   0.750000   0.756348 
  0.700000   16385.00   0.909668   0.876465   0.836426   0.805664   0.764648   0.754883   0.767578   0.755859   0.762695   0.759766   0.762695   0.754883   0.754395   0.763184   0.759766 
